SalesOrderID,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,TaxAmt,Freight
85831,0,SO53584,PO7192178651,212,281,18,835,358.51,112.03
85832,0,SO53596,PO2349157569,101,276,14,989,4.79,1.5
85833,1,SO53637,NULL,5202,0,17,18342,9.08,2.84
85834,1,SO53740,NULL,5855,0,14,24121,2.8,0.87
85837,1,SO53821,NULL,2031,0,18,22247,67.16,20.99
85838,1,SO53844,NULL,4885,0,14,23473,1.2,0.37
85844,1,SO53922,NULL,1157,0,11,23533,4.76,1.49
85848,1,SO53998,NULL,5489,0,13,25725,2.98,0.93
85852,1,SO54062,NULL,4021,0,15,23668,3.2,1
85855,1,SO54211,NULL,7268,0,19,13214,2.82,0.88
85856,1,SO54225,NULL,1933,0,17,13294,4.56,1.42
85860,1,SO54270,NULL,6383,0,16,15216,6.93,2.16
85861,1,SO54298,NULL,1410,0,15,17075,190.44,59.51
85872,1,SO54513,NULL,2126,0,18,26193,140.08,43.77
85873,1,SO54557,NULL,3841,0,19,26173,1.04,0.32
85879,1,SO54616,NULL,5857,0,17,25903,2.8,0.87
85881,1,SO54620,NULL,4688,0,12,16003,5.6,1.75
85886,1,SO54740,NULL,2580,0,17,26994,3.2,1
85887,1,SO54742,NULL,2206,0,13,17333,4.56,1.42
85888,1,SO54784,NULL,6207,0,19,14944,18.66,5.83
85889,1,SO54844,NULL,4067,0,13,21473,9.6,3
85892,1,SO54898,NULL,821,0,11,11888,3.12,0.97
85893,1,SO54902,NULL,4237,0,19,17975,7.56,2.36
85895,1,SO54961,NULL,1004,0,18,19842,3.38,1.06
85897,1,SO55056,NULL,3742,0,19,17714,4.4,1.37
85901,1,SO55110,NULL,4108,0,16,22207,9.6,3
85903,1,SO55148,NULL,919,0,12,12097,0.18,0.06
85905,1,SO55192,NULL,8433,0,11,23974,5.12,1.6
85906,0,SO55273,PO1421115304,331,282,13,868,21.84,6.82
85908,1,SO55346,NULL,7488,0,11,26641,5.2,1.62
85918,1,SO55502,NULL,4608,0,12,16963,91.82,28.69
85919,1,SO55527,NULL,3317,0,15,16866,3.2,1
85920,1,SO55575,NULL,4091,0,16,11588,9.6,3
85921,1,SO55577,NULL,3495,0,13,27572,1.12,0.35
85925,1,SO55658,NULL,1521,0,19,14447,5.76,1.8
85926,1,SO55660,NULL,1495,0,14,19787,61.56,19.24
85934,1,SO55794,NULL,1704,0,12,17770,184.8,57.75
85936,1,SO55855,NULL,1040,0,13,23193,188.58,58.93
85938,1,SO55907,NULL,1476,0,15,15053,5.76,1.8
85940,1,SO55934,NULL,8083,0,17,21243,1.12,0.35
85941,1,SO55939,NULL,4735,0,19,15290,9.92,3.1
85948,1,SO56050,NULL,1102,0,16,23580,6,1.87
85950,1,SO56142,NULL,6491,0,16,18276,3.11,0.97
85951,1,SO56146,NULL,7402,0,13,23731,2.18,0.68
85952,1,SO56201,NULL,4052,0,15,21125,10.32,3.22
85953,1,SO56204,NULL,2666,0,12,29106,0.58,0.18
85955,1,SO56280,NULL,1066,0,17,11876,4.32,1.35
85956,1,SO56308,NULL,1418,0,18,16380,10.04,3.14
85957,1,SO56391,NULL,6896,0,14,26708,2.18,0.68
85959,1,SO56447,NULL,8498,0,15,17505,13.04,4.07
85961,1,SO56503,NULL,5136,0,18,19375,5.52,1.72
85962,1,SO56525,NULL,1018,0,14,11548,188.16,58.8
85963,1,SO56565,NULL,2601,0,16,15417,1.22,0.38
85968,1,SO56622,NULL,4139,0,19,11993,5.6,1.75
85975,1,SO56710,NULL,8004,0,16,16087,0.58,0.18
85976,1,SO56723,NULL,4731,0,16,26681,6.32,1.97
85985,1,SO56952,NULL,5500,0,18,22859,44.32,13.85
85986,1,SO56953,NULL,5504,0,13,27330,45.1,14.09
85987,1,SO56982,NULL,3571,0,16,16114,7.2,2.25
85988,1,SO56997,NULL,1104,0,15,18797,183.6,57.37
85991,0,SO57030,PO16414180321,318,281,14,859,6135.06,1917.21
85992,0,SO57036,PO15631137127,284,276,13,996,3648.26,1140.08
85993,0,SO57065,PO11658151711,317,277,11,779,3248.81,1015.25
86001,1,SO57254,NULL,1013,0,11,19412,0.18,0.06
86002,1,SO57262,NULL,6017,0,17,17422,2.98,0.93
86004,1,SO57288,NULL,1751,0,15,26878,185.36,57.92
86007,1,SO57391,NULL,5465,0,13,15059,1.92,0.6
86009,1,SO57424,NULL,4667,0,16,16249,89.64,28.01
86012,1,SO57437,NULL,8425,0,19,11881,2.18,0.68
86014,1,SO57467,NULL,1870,0,12,18670,188.4,58.87
86015,1,SO57477,NULL,4634,0,13,18365,90.36,28.24
86018,1,SO57493,NULL,7988,0,16,26985,0.18,0.06
86019,1,SO57500,NULL,4053,0,14,25949,9.6,3
86023,1,SO57557,NULL,2843,0,13,27497,1.94,0.61
86024,1,SO57606,NULL,6016,0,12,22131,1.2,0.37
86025,1,SO57638,NULL,832,0,11,14995,1.04,0.32
86026,1,SO57666,NULL,3361,0,14,19166,140.08,43.77
86028,1,SO57715,NULL,3368,0,12,14810,7.52,2.35
86029,1,SO57763,NULL,4004,0,16,14789,6.32,1.97
86031,1,SO57836,NULL,6825,0,11,29517,195.04,60.95
86037,1,SO57922,NULL,2398,0,11,15941,2.32,0.72
86040,1,SO57938,NULL,2199,0,14,28440,65.18,20.37
86041,1,SO57948,NULL,5541,0,15,20092,46,14.37
86043,1,SO57966,NULL,1031,0,15,18752,0.18,0.06
86046,1,SO58014,NULL,5809,0,12,15315,48.64,15.2
86049,1,SO58059,NULL,3337,0,18,22741,140.8,44
86050,1,SO58091,NULL,5103,0,11,17941,1.2,0.37
86062,1,SO58364,NULL,8423,0,12,29260,2.95,0.92
86063,1,SO58396,NULL,1760,0,14,25672,191.36,59.8
86069,1,SO58569,NULL,1114,0,19,11708,195.76,61.17
86078,1,SO58755,NULL,3385,0,12,27461,138.88,43.4
86079,1,SO58769,NULL,4637,0,19,13675,89.64,28.01
86082,1,SO58851,NULL,955,0,16,19028,0.5,0.16
86084,1,SO58884,NULL,4326,0,17,16332,50.72,15.85
86088,0,SO58961,PO10411162031,45,281,14,853,5328.52,1665.16
86089,0,SO58971,PO1537134870,54,278,14,978,3572.41,1116.38
86090,0,SO58996,PO14268110627,110,275,13,606,3397.94,1061.86
86094,0,SO59070,PO9251141063,24,278,16,947,206.7,64.59
86100,1,SO59222,NULL,8218,0,19,25807,0.58,0.18
86102,1,SO59320,NULL,4454,0,13,14277,47.78,14.93
86103,1,SO59349,NULL,1215,0,17,17365,4,1.25
86107,1,SO59444,NULL,1231,0,12,23077,6,1.87
86109,1,SO59466,NULL,8474,0,15,20825,59.39,18.56
86110,1,SO59474,NULL,6542,0,16,21695,190.73,59.6
86114,1,SO59539,NULL,1811,0,11,20448,5.76,1.8
86115,1,SO59542,NULL,2266,0,15,20061,74.28,23.21
86127,1,SO59807,NULL,2145,0,17,21614,183.78,57.43
86132,1,SO59895,NULL,5922,0,17,20915,48.72,15.22
86137,1,SO60003,NULL,4562,0,19,15816,6.32,1.97
86138,1,SO60004,NULL,3549,0,17,21886,0.4,0.12
86139,1,SO60015,NULL,1577,0,19,24465,7.96,2.49
86140,1,SO60017,NULL,1206,0,18,27625,190.16,59.42
86141,1,SO60034,NULL,4718,0,14,23856,94.76,29.61
86150,1,SO60213,NULL,3105,0,19,14603,4.4,1.37
86151,1,SO60224,NULL,1043,0,16,26596,10.52,3.29
86154,1,SO60267,NULL,8038,0,12,17250,6.04,1.89
86156,1,SO60286,NULL,4428,0,12,16011,43.2,13.5
86159,1,SO60347,NULL,2375,0,15,14230,0.58,0.18
86165,1,SO60537,NULL,4790,0,18,21857,5.6,1.75
86166,1,SO60538,NULL,5018,0,16,24288,6.24,1.95
86167,1,SO60563,NULL,1344,0,18,27725,0.72,0.22
86170,1,SO60586,NULL,4517,0,16,20710,5.6,1.75
86171,1,SO60593,NULL,2726,0,12,14852,3.2,1
86175,1,SO60690,NULL,6946,0,12,27805,97.91,30.6
86176,1,SO60696,NULL,4965,0,11,16002,140.4,43.87
86177,1,SO60705,NULL,948,0,13,17013,3.12,0.97
86179,1,SO60751,NULL,7376,0,15,27698,62.19,19.43
86189,1,SO61018,NULL,2152,0,12,15831,191.28,59.77
86190,1,SO61022,NULL,5606,0,11,14858,43.2,13.5
86196,1,SO61087,NULL,6535,0,17,17413,198.64,62.08
86201,0,SO61239,PO3828136274,114,277,11,800,1793.34,560.42
86203,0,SO61253,PO1479124276,222,276,14,1101,65.09,20.34
86206,1,SO61384,NULL,846,0,16,27066,4.32,1.35
86212,1,SO61456,NULL,3339,0,15,19362,5.48,1.71
86216,1,SO61497,NULL,7908,0,14,12327,5.52,1.72
86220,1,SO61531,NULL,3911,0,18,18125,49.35,15.42
86221,1,SO61536,NULL,3589,0,15,29174,140.08,43.77
86227,1,SO61589,NULL,8553,0,17,11430,60.51,18.91
86231,1,SO61634,NULL,1466,0,11,25768,186.8,58.37
86235,1,SO61742,NULL,5140,0,19,13469,4,1.25
86236,1,SO61766,NULL,2379,0,11,13883,188.4,58.87
86237,1,SO61808,NULL,3599,0,16,14985,0.4,0.12
86240,1,SO61864,NULL,8421,0,18,16931,5.12,1.6
86241,1,SO61877,NULL,4854,0,17,20447,0.8,0.25
86242,1,SO61950,NULL,2381,0,13,14321,190.16,59.42
86243,1,SO61951,NULL,2306,0,18,25348,188.4,58.87
86246,1,SO61997,NULL,1170,0,12,20515,3.2,1
86249,1,SO62067,NULL,1621,0,11,29639,62.36,19.49
86251,1,SO62113,NULL,3740,0,14,24213,0.4,0.12
86253,1,SO62128,NULL,2372,0,15,16112,71.88,22.46
86256,1,SO62257,NULL,4846,0,16,19262,4,1.25
86257,1,SO62260,NULL,2775,0,13,29562,3.2,1
86264,1,SO62423,NULL,2980,0,16,25764,0.4,0.12
86265,1,SO62436,NULL,1570,0,18,16301,11.76,3.67
86266,1,SO62440,NULL,1614,0,14,18598,2.8,0.88
86267,1,SO62488,NULL,5302,0,14,23740,9.92,3.1
86281,1,SO62770,NULL,886,0,14,28103,0.5,0.16
86284,1,SO62856,NULL,2277,0,18,12384,188.16,58.8
86285,1,SO62982,NULL,2383,0,14,17669,186.8,58.37
86286,1,SO62984,NULL,1369,0,15,28663,194.07,60.65
86290,1,SO63076,NULL,6444,0,18,28522,3.65,1.14
86294,0,SO63189,PO16211129800,291,278,18,919,167.51,52.35
86295,0,SO63194,PO15370118285,352,275,15,601,2858.92,893.41
86300,0,SO63257,PO5771197507,279,276,18,1002,5208.73,1627.73
86302,0,SO63291,PO8845151318,272,276,13,1080,10348.24,3233.82
86304,1,SO63317,NULL,2972,0,15,23657,4.8,1.5
86305,1,SO63339,NULL,2729,0,17,11545,191.88,59.96
86307,1,SO63382,NULL,3417,0,13,14250,1.04,0.32
86309,1,SO63430,NULL,1267,0,15,27640,2.8,0.87
86312,1,SO63508,NULL,1368,0,15,15367,9.6,3
86313,1,SO63544,NULL,3677,0,11,16309,136.08,42.52
86317,1,SO63566,NULL,7775,0,12,24884,1.9,0.59
86318,1,SO63568,NULL,7468,0,13,16428,3.96,1.24
86328,1,SO63707,NULL,7385,0,17,26856,2,0.62
86332,1,SO63791,NULL,2723,0,12,19900,186.98,58.43
86342,1,SO64100,NULL,4935,0,14,24824,198.26,61.96
86344,1,SO64135,NULL,5965,0,19,29311,2.4,0.75
86345,1,SO64153,NULL,1587,0,19,29627,2.96,0.92
86348,1,SO64261,NULL,6858,0,12,16909,2.79,0.87
86349,1,SO64266,NULL,4926,0,14,19271,7.48,2.34
86351,1,SO64321,NULL,6531,0,15,23055,3.11,0.97
86352,1,SO64399,NULL,4531,0,13,20788,6.32,1.97
86355,1,SO64473,NULL,8623,0,14,26532,5.08,1.59
86361,1,SO64608,NULL,4995,0,11,18507,140.08,43.77
86362,1,SO64664,NULL,6773,0,16,18079,62.19,19.43
86363,1,SO64666,NULL,7176,0,18,21079,192.03,60.01
86365,1,SO64696,NULL,7378,0,11,16904,7.16,2.24
86373,1,SO64890,NULL,7297,0,17,27681,192.56,60.18
86375,1,SO64910,NULL,6482,0,15,22660,6.61,2.06
86376,1,SO64915,NULL,4820,0,13,20892,1.2,0.37
86381,1,SO64974,NULL,5345,0,19,14018,1.83,0.57
86383,1,SO64997,NULL,1520,0,18,20752,1.76,0.55
86391,0,SO65167,PO18125182344,141,280,19,1039,1857.44,580.45
86393,0,SO65179,PO16530198575,339,276,18,1090,42.76,13.36
86396,0,SO65237,PO11455137092,143,277,18,762,5178.85,1618.39
86398,0,SO65256,PO7946121062,35,276,13,1061,463.98,144.99
86399,0,SO65298,PO319112809,361,274,16,920,3.68,1.15
86401,1,SO65372,NULL,2798,0,15,27398,186.74,58.36
86405,1,SO65476,NULL,3346,0,14,18859,3.2,1
86406,1,SO65522,NULL,3723,0,15,17994,5.43,1.7
86409,1,SO65552,NULL,5954,0,17,20746,48.04,15.01
86410,1,SO65554,NULL,3701,0,12,16053,138.88,43.4
86412,1,SO65580,NULL,4416,0,14,21187,10.68,3.34
86414,1,SO65595,NULL,1063,0,12,25618,2.8,0.88
86417,1,SO65688,NULL,8139,0,19,28686,1.72,0.54
86424,1,SO65846,NULL,1636,0,12,27009,3.72,1.16
86425,1,SO65850,NULL,2814,0,17,16587,190.16,59.42
86427,1,SO65923,NULL,991,0,11,22962,7.36,2.3
86428,1,SO65928,NULL,3187,0,11,24468,198.27,61.96
86429,1,SO65964,NULL,8442,0,11,28099,0.4,0.12
86430,1,SO65979,NULL,2003,0,13,14836,5.76,1.8
86433,1,SO65999,NULL,2901,0,17,25710,189.2,59.12
86434,1,SO66049,NULL,1622,0,19,19702,6.16,1.92
86435,1,SO66050,NULL,2826,0,16,13249,194.16,60.67
86438,1,SO66132,NULL,2755,0,13,29003,191.2,59.75
86439,1,SO66142,NULL,7502,0,15,11995,194.64,60.83
86440,1,SO66146,NULL,5056,0,18,25249,92.44,28.89
86441,1,SO66148,NULL,5036,0,14,26399,95.79,29.94
86442,1,SO66198,NULL,5089,0,15,14590,89.64,28.01
86443,1,SO66221,NULL,6273,0,14,18562,2.4,0.75
86449,1,SO66336,NULL,5470,0,11,16719,3.62,1.13
86453,1,SO66425,NULL,5152,0,13,21896,92.44,28.89
86456,1,SO66456,NULL,5369,0,13,19669,1.2,0.37
86457,1,SO66477,NULL,1533,0,12,16274,190.96,59.67
86460,1,SO66529,NULL,3489,0,16,28184,0.58,0.18
86461,1,SO66531,NULL,2297,0,12,15146,1.76,0.55
86463,1,SO66552,NULL,7073,0,11,27754,99.99,31.25
86464,1,SO66581,NULL,1329,0,17,22750,4,1.25
86465,1,SO66631,NULL,5040,0,15,17637,90.76,28.36
86468,1,SO66659,NULL,7481,0,19,27471,2.4,0.75
86472,1,SO66752,NULL,7632,0,13,29381,193.52,60.48
86473,1,SO66754,NULL,7469,0,16,19344,191.44,59.83
86475,1,SO66787,NULL,7920,0,19,22875,1.9,0.59
86479,1,SO66843,NULL,6983,0,11,13571,2.18,0.68
86480,1,SO66874,NULL,8583,0,14,21441,61.23,19.13
86481,1,SO66896,NULL,1364,0,19,16803,9.6,3
86484,1,SO66935,NULL,6081,0,12,26427,43.92,13.72
86486,1,SO66963,NULL,6596,0,19,20200,5.2,1.62
86487,1,SO66968,NULL,5990,0,18,21519,5.2,1.62
86488,1,SO66971,NULL,3004,0,19,12558,0.58,0.18
86490,1,SO66992,NULL,4534,0,19,19508,45.2,14.12
86492,1,SO67040,NULL,4423,0,17,20993,6.32,1.97
86494,1,SO67101,NULL,5353,0,18,17756,4,1.25
86498,1,SO67125,NULL,1676,0,15,22089,6,1.87
86499,1,SO67135,NULL,7568,0,16,26786,196.24,61.33
86501,1,SO67227,NULL,4312,0,19,23750,5.6,1.75
86503,1,SO67250,NULL,7476,0,14,22065,190.73,59.6
86504,1,SO67253,NULL,6182,0,14,20832,196.24,61.33
86505,1,SO67257,NULL,3729,0,16,11906,138.4,43.25
86507,0,SO67283,PO11861113894,213,277,11,755,50.89,15.9
86508,0,SO67294,PO899165491,136,281,17,865,5299.64,1656.14
86518,1,SO67690,NULL,8612,0,15,13152,72.11,22.53
86520,1,SO67709,NULL,7226,0,17,17814,2.18,0.68
86522,1,SO67785,NULL,8418,0,13,16619,2,0.62
86523,1,SO67800,NULL,2593,0,18,29368,0.58,0.18
86525,1,SO67856,NULL,6603,0,14,19361,2.79,0.87
86526,1,SO67863,NULL,5523,0,18,23878,6.8,2.12
86527,1,SO67870,NULL,2581,0,15,20988,0.58,0.18
86529,1,SO67900,NULL,5093,0,11,13210,138.88,43.4
86535,1,SO68020,NULL,6051,0,13,17767,44.5,13.91
86540,1,SO68108,NULL,7503,0,12,19574,5.52,1.72
86541,1,SO68142,NULL,8294,0,18,18007,97.19,30.37
86544,1,SO68169,NULL,7924,0,17,23122,1.72,0.54
86545,1,SO68215,NULL,6214,0,18,18028,2.8,0.87
86547,1,SO68241,NULL,1605,0,17,13647,194.96,60.92
86549,1,SO68325,NULL,3230,0,17,23892,185.36,57.92
86550,1,SO68332,NULL,7649,0,12,24942,190.73,59.6
86551,1,SO68376,NULL,3028,0,17,18387,49.48,15.46
86559,1,SO68451,NULL,6631,0,11,24027,193.52,60.48
86560,1,SO68458,NULL,4508,0,15,17231,43.2,13.5
86564,1,SO68611,NULL,6633,0,15,19799,200.56,62.68
86570,1,SO68690,NULL,8598,0,13,22602,13.22,4.13
86572,1,SO68731,NULL,5976,0,11,17408,50.32,15.72
86576,1,SO68828,NULL,7542,0,13,29349,2.22,0.69
86577,1,SO68858,NULL,3023,0,15,26204,205.11,64.1
86579,1,SO68874,NULL,6074,0,15,21625,44.55,13.92
86580,1,SO68902,NULL,7525,0,14,27238,7.48,2.34
86581,1,SO68912,NULL,4077,0,11,25769,5.6,1.75
86592,1,SO69190,NULL,3878,0,19,28175,0.4,0.12
86593,1,SO69193,NULL,3431,0,15,13063,0.4,0.12
86595,1,SO69273,NULL,3991,0,12,11945,6.32,1.97
86596,1,SO69275,NULL,3698,0,11,13983,10,3.12
86599,1,SO69292,NULL,2560,0,19,17835,61.56,19.24
86602,0,SO69409,PO16762188016,245,276,13,1032,664.15,207.55
86604,0,SO69451,PO9918189570,52,278,13,936,4871.05,1522.2
86606,0,SO69475,PO18618162557,105,279,16,899,5454.2,1704.44
86607,0,SO69480,PO15225149137,25,277,14,794,599.74,187.42
86608,0,SO69487,PO14007180551,205,281,17,839,497.08,155.34
86610,0,SO69533,PO3596133486,263,278,17,960,4938.97,1543.43
86611,0,SO69536,PO3654177498,164,275,11,607,4037.8,1261.81
86612,0,SO69546,PO3219164489,348,276,17,1071,778.18,243.18
86613,0,SO69561,PO8845186382,272,276,11,1080,8070.2,2521.94
86615,1,SO69583,NULL,833,0,12,17802,0.5,0.16
86616,1,SO69615,NULL,1746,0,13,18899,6.52,2.04
86618,1,SO69641,NULL,3974,0,11,27415,137.2,42.87
86621,1,SO69659,NULL,1286,0,14,27251,3.08,0.96
86622,1,SO69714,NULL,5330,0,13,23628,93.96,29.36
86624,1,SO69831,NULL,1026,0,15,19285,2.98,0.93
86626,1,SO69855,NULL,4653,0,13,21976,50.68,15.84
86629,1,SO69960,NULL,7962,0,18,13950,1.72,0.54
86631,1,SO69998,NULL,7938,0,15,21785,191.84,59.95
86634,1,SO70041,NULL,5966,0,13,17097,2.58,0.81
86635,1,SO70046,NULL,3903,0,16,24216,1.04,0.32
86636,1,SO70060,NULL,3033,0,11,28035,46.4,14.5
86638,1,SO70110,NULL,5959,0,16,18252,5.6,1.75
86642,1,SO70181,NULL,6012,0,15,13120,5.52,1.72
86643,1,SO70242,NULL,5264,0,11,13704,92.44,28.89
86645,1,SO70250,NULL,1271,0,11,19014,2.8,0.87
86649,1,SO70353,NULL,1711,0,12,25149,190.63,59.57
86651,1,SO70397,NULL,4733,0,15,13090,7.56,2.36
86652,1,SO70399,NULL,4111,0,12,28251,10.68,3.34
86653,1,SO70429,NULL,3510,0,17,28098,183.6,57.37
86657,1,SO70484,NULL,3464,0,13,23014,2.34,0.73
86659,1,SO70504,NULL,1673,0,16,12816,185.6,58
86663,1,SO70537,NULL,5987,0,13,27394,8.88,2.77
86664,1,SO70547,NULL,2584,0,12,25414,5.48,1.71
86666,1,SO70563,NULL,1512,0,12,15424,1.76,0.55
86667,1,SO70588,NULL,4008,0,11,12834,140.08,43.77
86668,1,SO70612,NULL,7779,0,14,28147,2.22,0.69
86670,1,SO70660,NULL,5332,0,17,13901,92.14,28.79
86671,1,SO70689,NULL,6450,0,16,17253,5.73,1.79
86672,1,SO70706,NULL,1424,0,14,17515,6,1.87
86673,1,SO70732,NULL,6902,0,14,24437,60.11,18.78
86678,1,SO70930,NULL,3978,0,19,16338,138.58,43.31
86682,1,SO70979,NULL,1453,0,13,27388,7.2,2.25
86686,1,SO71039,NULL,7196,0,13,13798,2.5,0.78
86690,1,SO71119,NULL,4655,0,17,19777,0.4,0.12
86695,1,SO71180,NULL,1460,0,15,14765,6,1.87
86698,1,SO71210,NULL,6127,0,19,11898,43.2,13.5
86703,1,SO71269,NULL,850,0,19,21916,60.11,18.78
86704,1,SO71318,NULL,1443,0,15,28299,6,1.87
86705,1,SO71322,NULL,3618,0,12,12088,187.43,58.57
86706,1,SO71336,NULL,6301,0,19,18708,52.76,16.49
86707,1,SO71368,NULL,1116,0,15,17353,5.04,1.57
86708,1,SO71372,NULL,5446,0,13,20525,4,1.25
86716,1,SO71577,NULL,6129,0,19,17296,2.4,0.75
86717,1,SO71610,NULL,8051,0,12,12047,195.48,61.09
86718,1,SO71616,NULL,5403,0,14,19248,92.44,28.89
86719,1,SO71620,NULL,4020,0,19,19211,136.08,42.52
86721,1,SO71669,NULL,2688,0,15,19887,66.95,20.92
86723,1,SO71680,NULL,6293,0,15,14847,57.82,18.07
86727,1,SO71759,NULL,7107,0,17,21001,97.91,30.6
86729,0,SO71791,PO17139191080,382,282,13,902,1932.51,603.91
86730,0,SO71810,PO13804148315,289,275,15,582,79.17,24.74
86731,0,SO71849,PO18125130930,141,280,17,1039,1863.98,582.49
86733,0,SO71882,PO5597123008,144,275,18,567,3114.61,973.32
86734,0,SO71927,PO5307115280,26,278,15,949,3.68,1.15
86735,0,SO71947,PO9628115897,46,277,16,773,3266.67,1020.83
86739,1,SO72084,NULL,4199,0,11,24535,5.6,1.75
86742,1,SO72206,NULL,6674,0,14,28918,2.61,0.81
86747,1,SO72318,NULL,2706,0,11,14021,64.36,20.11
86748,1,SO72336,NULL,8099,0,16,12601,190.73,59.6
86749,1,SO72340,NULL,6331,0,16,15134,44.32,13.85
86753,1,SO72400,NULL,4155,0,18,14931,186.56,58.3
86757,1,SO72522,NULL,8311,0,15,13846,2.32,0.72
86759,1,SO72549,NULL,1926,0,17,12472,185.54,57.98
86765,1,SO72596,NULL,1012,0,19,26983,0.18,0.06
86766,1,SO72631,NULL,5603,0,15,25689,95.08,29.71
86771,1,SO72746,NULL,5100,0,11,27190,3.16,0.99
86776,1,SO72899,NULL,1116,0,17,17353,2.8,0.88
86777,1,SO72930,NULL,5444,0,14,22885,89.64,28.01
86778,1,SO72934,NULL,4294,0,13,24072,138.04,43.14
86780,1,SO73000,NULL,1791,0,16,25987,11.36,3.55
86784,1,SO73078,NULL,6769,0,11,12811,193.52,60.48
86785,1,SO73079,NULL,945,0,19,16785,64.15,20.05
86787,1,SO73083,NULL,8162,0,11,26353,197.84,61.83
86790,1,SO73134,NULL,4772,0,13,13771,5.6,1.75
86795,1,SO73203,NULL,5868,0,17,20166,2.98,0.93
86796,1,SO73208,NULL,3442,0,16,13788,1.12,0.35
86801,1,SO73273,NULL,998,0,15,12190,0.18,0.06
86802,1,SO73319,NULL,6402,0,14,16383,46,14.37
86805,1,SO73400,NULL,6764,0,19,29229,197.52,61.73
86806,1,SO73405,NULL,6371,0,15,12052,46.06,14.39
86809,1,SO73467,NULL,2769,0,14,14510,64.99,20.31
86812,1,SO73523,NULL,6449,0,12,15619,15.65,4.89
86814,1,SO73554,NULL,4154,0,14,13923,193.2,60.37
86818,1,SO73593,NULL,6452,0,19,26063,5.73,1.79
86819,1,SO73615,NULL,4093,0,17,13361,183.6,57.37
86821,1,SO73684,NULL,1527,0,14,25420,2.96,0.92
86822,1,SO73704,NULL,6336,0,17,18081,43.2,13.5
86826,1,SO73818,NULL,5529,0,12,14082,2.8,0.87
86827,1,SO73857,NULL,5440,0,17,19717,91.64,28.64
86829,1,SO73941,NULL,1346,0,11,20716,4.72,1.47
86832,1,SO74043,NULL,7563,0,12,14835,2.9,0.91
86833,1,SO74066,NULL,2709,0,16,14619,67.88,21.21
86836,1,SO74084,NULL,4254,0,13,24476,141.2,44.12
86841,1,SO74129,NULL,3860,0,11,13029,192.8,60.25
86847,1,SO74263,NULL,6829,0,12,22006,12.21,3.82
86849,1,SO74322,NULL,3777,0,17,11425,1.12,0.35
86852,1,SO74416,NULL,1308,0,11,23439,0.72,0.22
86856,1,SO74469,NULL,1645,0,18,28582,2.8,0.88
86858,1,SO74542,NULL,7211,0,16,13685,5.2,1.62
86859,1,SO74568,NULL,3831,0,19,16676,5.48,1.71
86860,1,SO74598,NULL,7562,0,12,15905,3.35,1.05
86861,1,SO74600,NULL,5030,0,14,19923,0.8,0.25
86862,1,SO74672,NULL,2220,0,14,13574,6.84,2.14
86865,1,SO74765,NULL,4978,0,17,23635,5.52,1.72
86866,1,SO74785,NULL,1236,0,13,24102,0.64,0.2
86872,1,SO74819,NULL,6977,0,12,21339,3.11,0.97
86881,0,SO43667,PO15428132599,308,277,3,40946,586.12,183.16
86882,0,SO43675,PO12412186464,223,277,3,43080,546.88,170.9
86884,0,SO43695,PO10179176559,300,278,5,41680,3787.46,1183.58
86885,1,SO43747,NULL,7898,0,4,46263,286.26,89.46
86888,1,SO43824,NULL,2347,0,1,67437,55.93,17.48
86890,0,SO43843,PO19923118772,297,275,3,46973,3174.2,991.94
86891,0,SO43858,PO16791124272,301,275,2,57155,1317.07,411.58
86892,0,SO43863,PO15747169584,184,277,4,62552,164.97,51.55
86893,0,SO43874,PO12122162917,58,277,3,59188,40.27,12.58
86894,0,SO43887,PO1276169981,9,278,5,49459,40.27,12.58
86895,0,SO43894,PO2958194987,323,279,1,57198,3118.7,974.6
86896,0,SO43895,PO2900121738,169,279,1,47530,3121.49,975.47
86897,0,SO43910,PO7598186753,303,278,5,57040,1867.4,583.56
86898,0,SO43914,PO7917120732,29,280,1,50176,782.45,244.52
86900,1,SO43936,NULL,8048,0,4,67957,286.26,89.46
86906,1,SO43969,NULL,8053,0,4,57557,286.26,89.46
86907,1,SO43987,NULL,8028,0,4,49945,286.26,89.46
86909,1,SO44017,NULL,8057,0,1,65616,286.26,89.46
86915,1,SO44065,NULL,8045,0,4,66564,286.26,89.46
86916,0,SO44096,PO13920114195,113,275,3,64287,780.48,243.9
86917,0,SO44108,PO667110590,134,280,4,61651,208.23,65.07
86918,0,SO44114,PO3190199320,172,275,2,50222,3221.11,1006.6
86920,1,SO44148,NULL,8111,0,4,63727,286.26,89.46
86921,1,SO44160,NULL,8121,0,1,60505,286.26,89.46
86922,1,SO44186,NULL,7030,0,4,63255,272,85
86924,1,SO44202,NULL,8102,0,4,69063,286.26,89.46
86926,1,SO44234,NULL,8119,0,4,41190,286.26,89.46
86927,1,SO44236,NULL,8125,0,1,62909,286.26,89.46
86932,0,SO44303,PO10092142501,379,275,2,41411,0.49,0.15
86933,0,SO44307,PO1566191208,181,275,2,42018,743.51,232.35
86934,0,SO44309,PO3393112350,271,278,5,60786,2650.96,828.43
86935,1,SO44321,NULL,8133,0,1,43005,286.26,89.46
86936,1,SO44331,NULL,8164,0,1,52840,286.26,89.46
86937,1,SO44341,NULL,7045,0,4,60485,270,84.37
